15:39:46 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
15:39:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
15:40:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
15:40:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Log in ']
15:40:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Log in '] was found
15:40:03 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
15:40:03 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
15:40:04 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
15:40:04 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
15:40:04 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
15:40:05 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
15:40:05 INFO  tests.TestBase - Starts test---> carSearchSuccess
15:40:05 INFO  tests.TestBase - Test starts with car details:--->BMW, Germany
15:40:05 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
15:40:05 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
15:40:05 INFO  manager.MyListener - Start search element by locator-->By.id: pickUpPlace
15:40:05 INFO  manager.MyListener - Element with locator-->By.id: pickUpPlace was found
15:40:06 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
15:40:06 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
15:40:08 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input[id='make']
15:40:08 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[id='make'] was found
15:40:08 INFO  manager.MyListener - Start search element by locator-->By.id: model
15:40:08 INFO  manager.MyListener - Element with locator-->By.id: model was found
15:40:08 INFO  manager.MyListener - Start search element by locator-->By.id: year
15:40:08 INFO  manager.MyListener - Element with locator-->By.id: year was found
15:40:09 INFO  manager.MyListener - Start search element by locator-->By.id: engine
15:40:09 INFO  manager.MyListener - Element with locator-->By.id: engine was found
15:40:09 INFO  manager.MyListener - Start search element by locator-->By.id: fuel
15:40:09 INFO  manager.MyListener - Element with locator-->By.id: fuel was found
15:40:09 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "Gas"]
15:40:09 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "Gas"] was found
15:40:09 INFO  manager.MyListener - Start search element by locator-->By.id: gear
15:40:10 INFO  manager.MyListener - Element with locator-->By.id: gear was found
15:40:10 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "AT"]
15:40:10 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "AT"] was found
15:40:10 INFO  manager.MyListener - Start search element by locator-->By.id: wheelsDrive
15:40:10 INFO  manager.MyListener - Element with locator-->By.id: wheelsDrive was found
15:40:10 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "AWD"]
15:40:10 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "AWD"] was found
15:40:10 INFO  manager.MyListener - Start search element by locator-->By.id: doors
15:40:10 INFO  manager.MyListener - Element with locator-->By.id: doors was found
15:40:11 INFO  manager.MyListener - Start search element by locator-->By.id: seats
15:40:11 INFO  manager.MyListener - Element with locator-->By.id: seats was found
15:40:11 INFO  manager.MyListener - Start search element by locator-->By.id: class
15:40:11 INFO  manager.MyListener - Element with locator-->By.id: class was found
15:40:11 INFO  manager.MyListener - Start search element by locator-->By.id: fuelConsumption
15:40:11 INFO  manager.MyListener - Element with locator-->By.id: fuelConsumption was found
15:40:12 INFO  manager.MyListener - Start search element by locator-->By.id: serialNumber
15:40:12 INFO  manager.MyListener - Element with locator-->By.id: serialNumber was found
15:40:12 INFO  manager.MyListener - Start search element by locator-->By.id: price
15:40:12 INFO  manager.MyListener - Element with locator-->By.id: price was found
15:40:13 INFO  manager.MyListener - Start search element by locator-->By.id: distance
15:40:13 INFO  manager.MyListener - Element with locator-->By.id: distance was found
15:40:13 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input.feature-input
15:40:13 INFO  manager.MyListener - Element with locator-->By.cssSelector: input.feature-input was found
15:40:14 INFO  manager.MyListener - Start search element by locator-->By.id: about
15:40:14 INFO  manager.MyListener - Element with locator-->By.id: about was found
15:40:14 INFO  manager.MyListener - Start search element by locator-->By.id: photos
15:40:14 INFO  manager.MyListener - Element with locator-->By.id: photos was found
15:40:14 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
15:40:14 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
15:40:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
15:40:16 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
15:40:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Car added']
15:40:17 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Car added'] was found
15:40:17 INFO  tests.TestBase - Test finished, added car-->Car(location=Haifa, make=Germany, model=BMW, year=2010, engine=1.6, fuel=Gas, gear=AT, wD=AWD, doors=4, seats=5, clasS=A, fuelConsumption=10, registrationNum=1234562777, price=50, distance=500, features=Upgraded, about=Comfortable and reliable car)
15:40:17 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Search cars']
15:40:17 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Search cars'] was found
15:40:18 INFO  tests.TestBase - Ends test---> carSearchSuccess
