20:23:36 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
20:23:40 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
20:23:45 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
20:23:45 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Log in ']
20:23:45 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Log in '] was found
20:23:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
20:23:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
20:23:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
20:23:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
20:23:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
20:23:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
20:23:45 INFO  tests.TestBase - Starts test---> carSearchSuccess
20:23:45 INFO  tests.TestBase - Test starts with car details:--->London, Porsh, UK
20:23:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
20:23:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
20:23:45 INFO  manager.MyListener - Start search element by locator-->By.id: pickUpPlace
20:23:45 INFO  manager.MyListener - Element with locator-->By.id: pickUpPlace was found
20:23:46 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
20:23:46 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
20:23:47 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input[id='make']
20:23:47 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[id='make'] was found
20:23:47 INFO  manager.MyListener - Start search element by locator-->By.id: model
20:23:47 INFO  manager.MyListener - Element with locator-->By.id: model was found
20:23:47 INFO  manager.MyListener - Start search element by locator-->By.id: year
20:23:47 INFO  manager.MyListener - Element with locator-->By.id: year was found
20:23:47 INFO  manager.MyListener - Start search element by locator-->By.id: engine
20:23:47 INFO  manager.MyListener - Element with locator-->By.id: engine was found
20:23:47 INFO  manager.MyListener - Start search element by locator-->By.id: fuel
20:23:47 INFO  manager.MyListener - Element with locator-->By.id: fuel was found
20:23:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "Petrol"]
20:23:48 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "Petrol"] was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.id: gear
20:23:48 INFO  manager.MyListener - Element with locator-->By.id: gear was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "SMT"]
20:23:48 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "SMT"] was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.id: wheelsDrive
20:23:48 INFO  manager.MyListener - Element with locator-->By.id: wheelsDrive was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "FWD"]
20:23:48 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "FWD"] was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.id: doors
20:23:48 INFO  manager.MyListener - Element with locator-->By.id: doors was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.id: seats
20:23:48 INFO  manager.MyListener - Element with locator-->By.id: seats was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.id: class
20:23:48 INFO  manager.MyListener - Element with locator-->By.id: class was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.id: fuelConsumption
20:23:48 INFO  manager.MyListener - Element with locator-->By.id: fuelConsumption was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.id: serialNumber
20:23:48 INFO  manager.MyListener - Element with locator-->By.id: serialNumber was found
20:23:48 INFO  manager.MyListener - Start search element by locator-->By.id: price
20:23:48 INFO  manager.MyListener - Element with locator-->By.id: price was found
20:23:49 INFO  manager.MyListener - Start search element by locator-->By.id: distance
20:23:49 INFO  manager.MyListener - Element with locator-->By.id: distance was found
20:23:49 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input.feature-input
20:23:49 INFO  manager.MyListener - Element with locator-->By.cssSelector: input.feature-input was found
20:23:49 INFO  manager.MyListener - Start search element by locator-->By.id: about
20:23:49 INFO  manager.MyListener - Element with locator-->By.id: about was found
20:23:49 INFO  manager.MyListener - Start search element by locator-->By.id: photos
20:23:49 INFO  manager.MyListener - Element with locator-->By.id: photos was found
20:23:49 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
20:23:49 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
20:23:50 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
20:23:50 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
20:23:50 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Car added']
20:23:51 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Car added'] was found
20:23:51 INFO  tests.TestBase - Test finished, added car-->Car(location=London, make=UK, model=Porsh, year=2018, engine=2.8, fuel=Petrol, gear=SMT, wD=FWD, doors=3, seats=2, clasS=Sx, fuelConsumption=12, registrationNum=10-100-3331425, price=80, distance=150, features=Red fast car, about=Super car)
20:23:51 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Search cars']
20:23:51 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Search cars'] was found
20:23:51 INFO  tests.TestBase - Ends test---> carSearchSuccess
20:23:51 INFO  tests.TestBase - Starts test---> carSearchSuccess
20:23:51 INFO  tests.TestBase - Test starts with car details:--->Berlin, Porsh, UK
20:23:51 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
20:23:51 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
20:23:52 INFO  manager.MyListener - Start search element by locator-->By.id: pickUpPlace
20:23:52 INFO  manager.MyListener - Element with locator-->By.id: pickUpPlace was found
20:23:52 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
20:23:52 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
20:23:53 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input[id='make']
20:23:53 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[id='make'] was found
20:23:53 INFO  manager.MyListener - Start search element by locator-->By.id: model
20:23:53 INFO  manager.MyListener - Element with locator-->By.id: model was found
20:23:54 INFO  manager.MyListener - Start search element by locator-->By.id: year
20:23:54 INFO  manager.MyListener - Element with locator-->By.id: year was found
20:23:54 INFO  manager.MyListener - Start search element by locator-->By.id: engine
20:23:54 INFO  manager.MyListener - Element with locator-->By.id: engine was found
20:23:54 INFO  manager.MyListener - Start search element by locator-->By.id: fuel
20:23:54 INFO  manager.MyListener - Element with locator-->By.id: fuel was found
20:23:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "Petrol"]
20:23:54 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "Petrol"] was found
20:23:54 INFO  manager.MyListener - Start search element by locator-->By.id: gear
20:23:54 INFO  manager.MyListener - Element with locator-->By.id: gear was found
20:23:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "SMT"]
20:23:54 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "SMT"] was found
20:23:54 INFO  manager.MyListener - Start search element by locator-->By.id: wheelsDrive
