15:50:51 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
15:51:02 INFO  tests.TestBase - Starts test---> searchPeriodInFutureLocalData
15:51:02 INFO  manager.MyListener - Start search element by locator-->By.id: city
15:51:02 INFO  manager.MyListener - Element with locator-->By.id: city was found
15:51:03 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
15:51:03 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
15:51:04 INFO  manager.MyListener - Start search element by locator-->By.id: dates
15:51:04 INFO  manager.MyListener - Element with locator-->By.id: dates was found
15:51:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:05 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:06 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:06 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:06 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:06 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:06 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:07 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:07 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:07 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
15:51:07 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
15:51:07 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:07 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:07 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:07 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:08 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
15:51:08 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
15:51:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 28 ']
15:51:08 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 28 '] was found
15:51:09 INFO  tests.TestBase - rent details:-->Tokio, from 25 Jan 2023 till 28 May 2023
15:51:09 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
15:51:09 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
15:51:09 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
15:51:09 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
15:51:10 INFO  tests.TestBase - Test finished Success
15:51:10 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
15:51:10 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
15:51:11 INFO  tests.TestBase - Ends test---> searchPeriodInFutureLocalData
