09:20:03 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
09:20:07 INFO  tests.TestBase - Starts test---> fillSearchFormFutureYears
09:20:09 INFO  tests.TestBase - rent details:-->Paris, from 25 Nov 2022 till 05 March 2023
09:20:09 INFO  tests.TestBase - Test finished Success
09:20:09 INFO  tests.TestBase - Ends test---> fillSearchFormFutureYears
09:20:10 INFO  tests.TestBase - Starts test---> searchPeriodCurrentMonth
09:20:11 INFO  tests.TestBase - rent details:-->Tel Aviv, from 29 May 2022 till 30 May 2022
09:20:12 INFO  tests.TestBase - Test finished Success
09:20:12 INFO  tests.TestBase - Ends test---> searchPeriodCurrentMonth
09:20:12 INFO  tests.TestBase - Starts test---> searchPeriodInFuture
09:20:14 INFO  tests.TestBase - rent details:-->Moscow, from 25 Oct 2022 till 28 Nov 2022
09:20:14 INFO  tests.TestBase - Test finished Success
09:20:15 INFO  tests.TestBase - Ends test---> searchPeriodInFuture
09:20:15 INFO  tests.TestBase - Starts test---> searchPeriodInFutureLocalData
09:20:17 INFO  tests.TestBase - rent details:-->Moscow, from 25 Jan 2023 till 28 May 2023
09:20:17 INFO  tests.TestBase - Test finished Success
09:20:17 INFO  tests.TestBase - Ends test---> searchPeriodInFutureLocalData
