16:09:07 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
16:09:15 INFO  tests.TestBase - Starts test---> searchPeriodInFuture
16:09:15 INFO  manager.MyListener - Start search element by locator-->By.id: city
16:09:16 INFO  manager.MyListener - Element with locator-->By.id: city was found
16:09:16 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
16:09:17 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
16:09:18 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:09:18 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:09:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:18 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:18 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:19 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:19 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:19 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
16:09:19 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
16:09:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:19 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 28 ']
16:09:19 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 28 '] was found
16:09:19 INFO  tests.TestBase - rent details:-->Moscow, from 25 Oct 2022 till 28 Nov 2022
16:09:19 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
16:09:19 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
16:09:20 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
16:09:20 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
16:09:20 INFO  tests.TestBase - Test finished Success
16:09:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
16:09:20 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
16:09:21 INFO  tests.TestBase - Ends test---> searchPeriodInFuture
