16:15:30 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
16:15:41 INFO  tests.TestBase - Starts test---> searchPeriodCurrentMonth
16:15:41 INFO  manager.MyListener - Start search element by locator-->By.id: city
16:15:41 INFO  manager.MyListener - Element with locator-->By.id: city was found
16:15:43 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
16:15:43 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
16:15:44 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:15:44 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:15:44 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 19 ']
16:15:44 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 19 '] was found
16:15:45 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 30 ']
16:15:45 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 30 '] was found
16:15:45 INFO  tests.TestBase - rent details:-->Tel Aviv, from 19 June 2022 till 30 June 2022
16:15:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
16:15:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
16:15:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
16:15:46 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
16:15:46 INFO  tests.TestBase - Test finished Success
16:15:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
16:15:46 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
16:15:47 INFO  tests.TestBase - Ends test---> searchPeriodCurrentMonth
