13:05:40 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
13:05:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:05:59 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:05:59 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Log in ']
13:05:59 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Log in '] was found
13:05:59 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:05:59 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:06:00 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:06:00 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:06:00 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:06:00 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:06:00 INFO  tests.TestBase - Starts test---> carSearchSuccessDP
13:06:00 INFO  tests.TestBase - Test starts with car details-->Car(location=Tel Aviv, make=Japan, model=Honda, year=2001, engine=1,3, fuel=Petrol, gear=MT, wD=AWD, doors=4, seats=5, clasS=M, fuelConsumption=9,5, registrationNum=10-15-13751, price=10, distance=120, features=New resin, about=Used but in good conditions)
13:06:00 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
13:06:00 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
13:06:01 INFO  manager.MyListener - Start search element by locator-->By.id: pickUpPlace
13:06:01 INFO  manager.MyListener - Element with locator-->By.id: pickUpPlace was found
13:06:02 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
13:06:02 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
13:06:03 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input[id='make']
13:06:03 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[id='make'] was found
13:06:03 INFO  manager.MyListener - Start search element by locator-->By.id: model
13:06:03 INFO  manager.MyListener - Element with locator-->By.id: model was found
13:06:04 INFO  manager.MyListener - Start search element by locator-->By.id: year
13:06:04 INFO  manager.MyListener - Element with locator-->By.id: year was found
13:06:05 INFO  manager.MyListener - Start search element by locator-->By.id: engine
13:06:05 INFO  manager.MyListener - Element with locator-->By.id: engine was found
13:06:05 INFO  manager.MyListener - Start search element by locator-->By.id: fuel
13:06:05 INFO  manager.MyListener - Element with locator-->By.id: fuel was found
13:06:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "Petrol"]
13:06:06 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "Petrol"] was found
13:06:06 INFO  manager.MyListener - Start search element by locator-->By.id: gear
13:06:06 INFO  manager.MyListener - Element with locator-->By.id: gear was found
13:06:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "MT"]
13:06:06 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "MT"] was found
13:06:06 INFO  manager.MyListener - Start search element by locator-->By.id: wheelsDrive
13:06:06 INFO  manager.MyListener - Element with locator-->By.id: wheelsDrive was found
13:06:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "AWD"]
