17:26:15 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
17:26:29 INFO  tests.TestBase - Starts test---> fillSearchFormFutureYears
17:26:29 INFO  manager.MyListener - Start search element by locator-->By.id: city
17:26:29 INFO  manager.MyListener - Element with locator-->By.id: city was found
17:26:30 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
17:26:30 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
17:26:31 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:26:31 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:26:32 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:26:32 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:26:33 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:33 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:33 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:33 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:33 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:33 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:34 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:34 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
17:26:34 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
17:26:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:34 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:34 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:35 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:35 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:26:35 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:26:35 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 5 ']
17:26:35 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 5 '] was found
17:26:35 INFO  tests.TestBase - rent details:-->Paris, from 25 Nov 2022 till 05 March 2023
17:26:35 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:26:35 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:26:36 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
17:26:36 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
17:26:36 INFO  tests.TestBase - Test finished Success
17:26:36 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
17:26:36 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
17:26:37 INFO  tests.TestBase - Ends test---> fillSearchFormFutureYears
17:26:38 INFO  tests.TestBase - Starts test---> searchPeriodCurrentMonth
