16:09:41 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
16:09:52 INFO  tests.TestBase - Starts test---> searchPeriodInFuture
16:09:52 INFO  manager.MyListener - Start search element by locator-->By.id: city
16:09:52 INFO  manager.MyListener - Element with locator-->By.id: city was found
16:09:53 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
16:09:53 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
16:09:54 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:09:54 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:09:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:54 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:55 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:55 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:55 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:55 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
16:09:55 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
16:09:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:09:55 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:09:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 28 ']
16:09:56 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 28 '] was found
16:09:56 INFO  tests.TestBase - rent details:-->Moscow, from 25 Oct 2022 till 28 Nov 2022
16:09:56 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
16:09:56 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
16:09:56 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
16:09:56 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
16:09:56 INFO  tests.TestBase - Test finished Success
16:09:56 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
16:09:56 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
16:09:57 INFO  tests.TestBase - Ends test---> searchPeriodInFuture
