16:40:24 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
16:40:33 INFO  tests.TestBase - Starts test---> fillSearchFormFutureYears
16:40:33 INFO  manager.MyListener - Start search element by locator-->By.id: city
16:40:33 INFO  manager.MyListener - Element with locator-->By.id: city was found
16:40:34 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
16:40:34 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
16:40:36 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:40:36 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:40:36 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:40:36 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:40:36 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:36 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:36 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:36 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:36 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:36 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:37 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:37 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
16:40:37 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
16:40:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:37 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:37 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:37 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:37 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:38 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 5 ']
16:40:38 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 5 '] was found
16:40:38 INFO  tests.TestBase - rent details:-->Paris, from 25 Nov 2022 till 05 March 2023
16:40:38 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
16:40:38 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
16:40:38 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
16:40:38 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
16:40:38 INFO  tests.TestBase - Test finished Success
16:40:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
16:40:39 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
16:40:39 INFO  tests.TestBase - Ends test---> fillSearchFormFutureYears
16:40:39 INFO  tests.TestBase - Starts test---> searchPeriodCurrentMonth
16:40:39 INFO  manager.MyListener - Start search element by locator-->By.id: city
16:40:39 INFO  manager.MyListener - Element with locator-->By.id: city was found
16:40:41 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
16:40:41 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
16:40:42 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:40:42 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:40:42 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:40:42 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:40:42 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 19 ']
16:40:42 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 19 '] was found
16:40:42 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 30 ']
16:40:42 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 30 '] was found
16:40:43 INFO  tests.TestBase - rent details:-->Tel Aviv, from 19 June 2022 till 30 June 2022
16:40:43 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
16:40:43 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
16:40:43 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
16:40:43 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
16:40:43 INFO  tests.TestBase - Test finished Success
16:40:43 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
16:40:43 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
16:40:44 INFO  tests.TestBase - Ends test---> searchPeriodCurrentMonth
16:40:44 INFO  tests.TestBase - Starts test---> searchPeriodInFuture
16:40:44 INFO  manager.MyListener - Start search element by locator-->By.id: city
16:40:44 INFO  manager.MyListener - Element with locator-->By.id: city was found
16:40:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
16:40:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
16:40:46 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:40:46 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:40:47 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:40:47 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:40:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:47 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:47 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:47 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:40:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:40:47 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
