16:30:27 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
16:30:43 INFO  tests.TestBase - Starts test---> searchPeriodInFuture
16:30:43 INFO  manager.MyListener - Start search element by locator-->By.id: city
16:30:43 INFO  manager.MyListener - Element with locator-->By.id: city was found
16:30:44 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
16:30:44 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
16:30:45 INFO  manager.MyListener - Start search element by locator-->By.id: dates
16:30:45 INFO  manager.MyListener - Element with locator-->By.id: dates was found
16:30:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:30:46 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:30:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:30:46 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:30:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:30:46 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:30:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:30:46 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:30:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
16:30:46 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
16:30:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
16:30:47 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
16:30:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 28 ']
16:30:47 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 28 '] was found
16:30:47 INFO  tests.TestBase - rent details:-->Moscow, from 25 Oct 2022 till 28 Nov 2022
16:30:47 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
16:30:47 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
16:30:47 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
16:30:48 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
16:30:48 INFO  tests.TestBase - Test finished Success
16:30:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
16:30:48 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
16:30:49 INFO  tests.TestBase - Ends test---> searchPeriodInFuture
