20:13:13 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
20:13:17 INFO  tests.TestBase - Starts test---> fillSearchFormFutureYears
20:13:17 INFO  tests.TestBase - rent details:-->Paris, from 25 Nov 2022 till 05 March 2023
20:13:17 INFO  manager.MyListener - Start search element by locator-->By.id: city
20:13:18 INFO  manager.MyListener - Element with locator-->By.id: city was found
20:13:18 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
20:13:18 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
20:13:19 INFO  manager.MyListener - Start search element by locator-->By.id: dates
20:13:19 INFO  manager.MyListener - Element with locator-->By.id: dates was found
20:13:19 INFO  manager.MyListener - Start search element by locator-->By.id: dates
20:13:19 INFO  manager.MyListener - Element with locator-->By.id: dates was found
20:13:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:19 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 5 ']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 5 '] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
20:13:20 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
20:13:20 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
20:13:20 INFO  tests.TestBase - Test finished Success
20:13:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
20:13:20 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
20:13:21 INFO  manager.MyListener - Start search element by locator-->By.id: dates
20:13:21 INFO  manager.MyListener - Element with locator-->By.id: dates was found
20:13:23 INFO  tests.TestBase - Ends test---> fillSearchFormFutureYears
20:13:23 INFO  tests.TestBase - Starts test---> searchPeriodCurrentMonth
20:13:23 INFO  tests.TestBase - rent details:-->Tel Aviv, from 19 June 2022 till 30 June 2022
20:13:23 INFO  manager.MyListener - Start search element by locator-->By.id: city
20:13:23 INFO  manager.MyListener - Element with locator-->By.id: city was found
20:13:23 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
20:13:23 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
20:13:24 INFO  manager.MyListener - Start search element by locator-->By.id: dates
20:13:24 INFO  manager.MyListener - Element with locator-->By.id: dates was found
20:13:25 INFO  manager.MyListener - Start search element by locator-->By.id: dates
20:13:25 INFO  manager.MyListener - Element with locator-->By.id: dates was found
20:13:25 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 19 ']
20:13:25 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 19 '] was found
20:13:25 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 30 ']
20:13:25 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 30 '] was found
20:13:25 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
20:13:25 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
20:13:25 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
