17:58:00 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
17:58:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:58:08 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:58:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Log in ']
17:58:08 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Log in '] was found
17:58:08 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:58:08 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:58:08 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:58:08 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:58:08 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:58:08 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:58:08 INFO  tests.TestBase - Starts test---> carSearchSingaporeOnly
17:58:08 INFO  tests.TestBase - Car to be added-->Car(location=Singapore, make=UK, model=Porsh, year=2018, engine=2.8, fuel=Petrol, gear=SMT, wD=FWD, doors=3, seats=2, clasS=Sx, fuelConsumption=12, registrationNum=10-100-3333488, price=80, distance=150, features=Red fast car, about=Super car)
17:58:08 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
17:58:08 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
17:58:09 INFO  manager.MyListener - Start search element by locator-->By.id: pickUpPlace
17:58:09 INFO  manager.MyListener - Element with locator-->By.id: pickUpPlace was found
17:58:09 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
17:58:09 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
17:58:10 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input[id='make']
17:58:10 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[id='make'] was found
17:58:10 INFO  manager.MyListener - Start search element by locator-->By.id: model
17:58:10 INFO  manager.MyListener - Element with locator-->By.id: model was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.id: year
17:58:11 INFO  manager.MyListener - Element with locator-->By.id: year was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.id: engine
17:58:11 INFO  manager.MyListener - Element with locator-->By.id: engine was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.id: fuel
17:58:11 INFO  manager.MyListener - Element with locator-->By.id: fuel was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "Petrol"]
17:58:11 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "Petrol"] was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.id: gear
17:58:11 INFO  manager.MyListener - Element with locator-->By.id: gear was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "SMT"]
17:58:11 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "SMT"] was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.id: wheelsDrive
17:58:11 INFO  manager.MyListener - Element with locator-->By.id: wheelsDrive was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "FWD"]
17:58:11 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "FWD"] was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.id: doors
17:58:11 INFO  manager.MyListener - Element with locator-->By.id: doors was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.id: seats
17:58:11 INFO  manager.MyListener - Element with locator-->By.id: seats was found
17:58:11 INFO  manager.MyListener - Start search element by locator-->By.id: class
17:58:11 INFO  manager.MyListener - Element with locator-->By.id: class was found
17:58:12 INFO  manager.MyListener - Start search element by locator-->By.id: fuelConsumption
17:58:12 INFO  manager.MyListener - Element with locator-->By.id: fuelConsumption was found
17:58:12 INFO  manager.MyListener - Start search element by locator-->By.id: serialNumber
17:58:12 INFO  manager.MyListener - Element with locator-->By.id: serialNumber was found
17:58:12 INFO  manager.MyListener - Start search element by locator-->By.id: price
17:58:12 INFO  manager.MyListener - Element with locator-->By.id: price was found
17:58:12 INFO  manager.MyListener - Start search element by locator-->By.id: distance
17:58:12 INFO  manager.MyListener - Element with locator-->By.id: distance was found
17:58:12 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input.feature-input
17:58:12 INFO  manager.MyListener - Element with locator-->By.cssSelector: input.feature-input was found
17:58:12 INFO  manager.MyListener - Start search element by locator-->By.id: about
17:58:12 INFO  manager.MyListener - Element with locator-->By.id: about was found
17:58:12 INFO  manager.MyListener - Start search element by locator-->By.id: photos
17:58:12 INFO  manager.MyListener - Element with locator-->By.id: photos was found
17:58:13 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
17:58:13 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
17:58:14 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
17:58:14 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
17:58:14 INFO  manager.MyListener - Start search element by locator-->By.id: mat-dialog-0
17:58:15 INFO  manager.MyListener - Element with locator-->By.id: mat-dialog-0 was found
17:58:15 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Close']
17:58:15 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Close'] was found
17:58:15 INFO  manager.MyListener - Start search element by locator-->By.xpath: //h1[text()='Something goes wrong']
17:58:15 INFO  manager.MyListener - Element with locator-->By.xpath: //h1[text()='Something goes wrong'] was found
17:58:15 INFO  manager.HelperBase - !!! Bug found with message-->Something goes wrong
17:58:15 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
17:58:15 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
17:58:15 INFO  tests.TestBase - Ends test---> carSearchSingaporeOnly
17:58:15 INFO  tests.TestBase - Starts test---> carSearchSingaporeOnly
17:58:15 INFO  tests.TestBase - Car to be added-->Car(location=Singapore Zoo, Singapore, make=UK, model=Porsh, year=2018, engine=2.8, fuel=Petrol, gear=SMT, wD=FWD, doors=3, seats=2, clasS=Sx, fuelConsumption=12, registrationNum=10-100-33334881, price=80, distance=150, features=Red fast car, about=Super car)
17:58:15 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
17:58:15 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
17:58:15 INFO  manager.MyListener - Start search element by locator-->By.id: pickUpPlace
17:58:15 INFO  manager.MyListener - Element with locator-->By.id: pickUpPlace was found
17:58:16 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
17:58:16 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
17:58:17 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input[id='make']
17:58:17 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[id='make'] was found
17:58:17 INFO  manager.MyListener - Start search element by locator-->By.id: model
17:58:17 INFO  manager.MyListener - Element with locator-->By.id: model was found
17:58:17 INFO  manager.MyListener - Start search element by locator-->By.id: year
17:58:17 INFO  manager.MyListener - Element with locator-->By.id: year was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.id: engine
17:58:18 INFO  manager.MyListener - Element with locator-->By.id: engine was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.id: fuel
17:58:18 INFO  manager.MyListener - Element with locator-->By.id: fuel was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "Petrol"]
17:58:18 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "Petrol"] was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.id: gear
17:58:18 INFO  manager.MyListener - Element with locator-->By.id: gear was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "SMT"]
17:58:18 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "SMT"] was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.id: wheelsDrive
17:58:18 INFO  manager.MyListener - Element with locator-->By.id: wheelsDrive was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "FWD"]
17:58:18 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "FWD"] was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.id: doors
17:58:18 INFO  manager.MyListener - Element with locator-->By.id: doors was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.id: seats
17:58:18 INFO  manager.MyListener - Element with locator-->By.id: seats was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.id: class
17:58:18 INFO  manager.MyListener - Element with locator-->By.id: class was found
17:58:18 INFO  manager.MyListener - Start search element by locator-->By.id: fuelConsumption
17:58:18 INFO  manager.MyListener - Element with locator-->By.id: fuelConsumption was found
17:58:19 INFO  manager.MyListener - Start search element by locator-->By.id: serialNumber
17:58:19 INFO  manager.MyListener - Element with locator-->By.id: serialNumber was found
17:58:19 INFO  manager.MyListener - Start search element by locator-->By.id: price
17:58:19 INFO  manager.MyListener - Element with locator-->By.id: price was found
17:58:19 INFO  manager.MyListener - Start search element by locator-->By.id: distance
17:58:19 INFO  manager.MyListener - Element with locator-->By.id: distance was found
17:58:19 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input.feature-input
17:58:19 INFO  manager.MyListener - Element with locator-->By.cssSelector: input.feature-input was found
17:58:19 INFO  manager.MyListener - Start search element by locator-->By.id: about
17:58:19 INFO  manager.MyListener - Element with locator-->By.id: about was found
17:58:19 INFO  manager.MyListener - Start search element by locator-->By.id: photos
17:58:19 INFO  manager.MyListener - Element with locator-->By.id: photos was found
17:58:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
17:58:19 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
17:58:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
17:58:20 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
17:58:21 INFO  manager.MyListener - Start search element by locator-->By.id: mat-dialog-0
17:58:22 INFO  manager.MyListener - Element with locator-->By.id: mat-dialog-0 was found
17:58:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Close']
17:58:27 INFO  manager.MyListener - Something went wrong: https://ilcarro-1578153671498.web.app/let-car-work
17:58:27 INFO  manager.MyListener - no such element: Unable to locate element: {"method":"xpath","selector":"//button[text()='Close']"}
  (Session info: chrome=102.0.5005.115)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'ARTEMKA', ip: '192.168.0.103', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 102.0.5005.115, chrome: {chromedriverVersion: 101.0.4951.41 (93c720db8323..., userDataDir: C:\Users\ompre\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:52544}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 9b0432eb0ba918616db82c0b1b7a48bc
*** Element info: {Using=xpath, value=//button[text()='Close']}
17:58:27 INFO  manager.MyListener - org.openqa.selenium.NoSuchElementException: no such element: Unable to locate element: {"method":"xpath","selector":"//button[text()='Close']"}
  (Session info: chrome=102.0.5005.115)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'ARTEMKA', ip: '192.168.0.103', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 102.0.5005.115, chrome: {chromedriverVersion: 101.0.4951.41 (93c720db8323..., userDataDir: C:\Users\ompre\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:52544}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 9b0432eb0ba918616db82c0b1b7a48bc
*** Element info: {Using=xpath, value=//button[text()='Close']}
17:58:27 INFO  tests.TestBase - Ends test---> carSearchSingaporeOnly
17:58:27 INFO  tests.TestBase - Starts test---> carSearchSingaporeOnly
17:58:27 INFO  tests.TestBase - Car to be added-->Car(location=Raffles Avenue, Singapore Flyer, Singapore, make=UK, model=Porsh, year=2018, engine=2.8, fuel=Petrol, gear=SMT, wD=FWD, doors=3, seats=2, clasS=Sx, fuelConsumption=12, registrationNum=10-100-33334882, price=80, distance=150, features=Red fast car, about=Super car)
17:58:27 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
17:58:27 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
17:58:32 INFO  manager.MyListener - Something went wrong: https://ilcarro-1578153671498.web.app/let-car-work
17:58:32 INFO  manager.MyListener - element not interactable
  (Session info: chrome=102.0.5005.115)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'ARTEMKA', ip: '192.168.0.103', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 102.0.5005.115, chrome: {chromedriverVersion: 101.0.4951.41 (93c720db8323..., userDataDir: C:\Users\ompre\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:52544}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 9b0432eb0ba918616db82c0b1b7a48bc
17:58:32 INFO  manager.MyListener - org.openqa.selenium.ElementNotInteractableException: element not interactable
  (Session info: chrome=102.0.5005.115)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'ARTEMKA', ip: '192.168.0.103', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 102.0.5005.115, chrome: {chromedriverVersion: 101.0.4951.41 (93c720db8323..., userDataDir: C:\Users\ompre\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:52544}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 9b0432eb0ba918616db82c0b1b7a48bc
17:58:32 INFO  tests.TestBase - Ends test---> carSearchSingaporeOnly
17:58:32 INFO  tests.TestBase - Starts test---> carSearchSingaporeOnly
17:58:32 INFO  tests.TestBase - Car to be added-->Car(location=Singaperumal Koil, Tamil Nadu, India, make=UK, model=Porsh, year=2018, engine=2.8, fuel=Petrol, gear=SMT, wD=FWD, doors=3, seats=2, clasS=Sx, fuelConsumption=12, registrationNum=10-100-33334883, price=80, distance=150, features=Red fast car, about=Super car)
17:58:32 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
17:58:32 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
17:58:38 INFO  manager.MyListener - Something went wrong: https://ilcarro-1578153671498.web.app/let-car-work
17:58:38 INFO  manager.MyListener - element not interactable
  (Session info: chrome=102.0.5005.115)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'ARTEMKA', ip: '192.168.0.103', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 102.0.5005.115, chrome: {chromedriverVersion: 101.0.4951.41 (93c720db8323..., userDataDir: C:\Users\ompre\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:52544}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 9b0432eb0ba918616db82c0b1b7a48bc
17:58:38 INFO  manager.MyListener - org.openqa.selenium.ElementNotInteractableException: element not interactable
  (Session info: chrome=102.0.5005.115)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'ARTEMKA', ip: '192.168.0.103', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_333'
Driver info: org.openqa.selenium.chrome.ChromeDriver
