11:29:33 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
11:29:36 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
11:29:41 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
11:29:41 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Log in ']
11:29:41 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Log in '] was found
11:29:41 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
11:29:41 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
11:29:41 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
11:29:41 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
11:29:41 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
11:29:41 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
11:29:41 INFO  tests.TestBase - Starts test---> carSearchSingaporeOnly
11:29:41 INFO  tests.TestBase - Car to be added-->Car(location=Singapore, make=UK, model=Porsh, year=2018, engine=2.8, fuel=Petrol, gear=SMT, wD=FWD, doors=3, seats=2, clasS=Sx, fuelConsumption=12, registrationNum=10-100-3331781, price=80, distance=150, features=Red fast car, about=Super car)
11:29:41 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
11:29:41 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
11:29:42 INFO  manager.MyListener - Start search element by locator-->By.id: pickUpPlace
11:29:42 INFO  manager.MyListener - Element with locator-->By.id: pickUpPlace was found
11:29:42 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
11:29:42 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
11:29:43 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input[id='make']
11:29:43 INFO  manager.MyListener - Element with locator-->By.cssSelector: input[id='make'] was found
11:29:43 INFO  manager.MyListener - Start search element by locator-->By.id: model
11:29:43 INFO  manager.MyListener - Element with locator-->By.id: model was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.id: year
11:29:44 INFO  manager.MyListener - Element with locator-->By.id: year was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.id: engine
11:29:44 INFO  manager.MyListener - Element with locator-->By.id: engine was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.id: fuel
11:29:44 INFO  manager.MyListener - Element with locator-->By.id: fuel was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "Petrol"]
11:29:44 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "Petrol"] was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.id: gear
11:29:44 INFO  manager.MyListener - Element with locator-->By.id: gear was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "SMT"]
11:29:44 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "SMT"] was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.id: wheelsDrive
11:29:44 INFO  manager.MyListener - Element with locator-->By.id: wheelsDrive was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.xpath: .//option[@value = "FWD"]
11:29:44 INFO  manager.MyListener - Element with locator-->By.xpath: .//option[@value = "FWD"] was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.id: doors
11:29:44 INFO  manager.MyListener - Element with locator-->By.id: doors was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.id: seats
11:29:44 INFO  manager.MyListener - Element with locator-->By.id: seats was found
11:29:44 INFO  manager.MyListener - Start search element by locator-->By.id: class
11:29:44 INFO  manager.MyListener - Element with locator-->By.id: class was found
11:29:45 INFO  manager.MyListener - Start search element by locator-->By.id: fuelConsumption
11:29:45 INFO  manager.MyListener - Element with locator-->By.id: fuelConsumption was found
11:29:45 INFO  manager.MyListener - Start search element by locator-->By.id: serialNumber
11:29:45 INFO  manager.MyListener - Element with locator-->By.id: serialNumber was found
11:29:45 INFO  manager.MyListener - Start search element by locator-->By.id: price
11:29:45 INFO  manager.MyListener - Element with locator-->By.id: price was found
11:29:45 INFO  manager.MyListener - Start search element by locator-->By.id: distance
11:29:45 INFO  manager.MyListener - Element with locator-->By.id: distance was found
11:29:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: input.feature-input
11:29:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: input.feature-input was found
11:29:45 INFO  manager.MyListener - Start search element by locator-->By.id: about
11:29:45 INFO  manager.MyListener - Element with locator-->By.id: about was found
11:29:45 INFO  manager.MyListener - Start search element by locator-->By.id: photos
11:29:45 INFO  manager.MyListener - Element with locator-->By.id: photos was found
11:29:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
11:29:46 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
11:29:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Submit']
11:29:47 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Submit'] was found
11:29:49 INFO  manager.MyListener - Start search element by locator-->By.xpath: //h1[text()='Something goes wrong']
11:29:49 INFO  manager.MyListener - Element with locator-->By.xpath: //h1[text()='Something goes wrong'] was found
11:29:49 INFO  manager.MyListener - Start search element by locator-->By.xpath: //h1[text()='Something goes wrong']
11:29:49 INFO  manager.MyListener - Element with locator-->By.xpath: //h1[text()='Something goes wrong'] was found
11:29:49 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Close']
11:29:49 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Close'] was found
11:29:49 INFO  manager.HelperBase - !!! Bug found with message-->Something goes wrong
11:29:49 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
11:29:49 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
11:29:49 INFO  tests.TestBase - Ends test---> carSearchSingaporeOnly
11:29:49 INFO  tests.TestBase - Starts test---> carSearchSingaporeOnly
11:29:49 INFO  tests.TestBase - Car to be added-->Car(location=Singapore Zoo, Singapore, make=UK, model=Porsh, year=2018, engine=2.8, fuel=Petrol, gear=SMT, wD=FWD, doors=3, seats=2, clasS=Sx, fuelConsumption=12, registrationNum=10-100-33317811, price=80, distance=150, features=Red fast car, about=Super car)
11:29:49 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: a[href='/let-car-work']
11:29:49 INFO  manager.MyListener - Element with locator-->By.cssSelector: a[href='/let-car-work'] was found
